Company_Name,Category,Object_id,Country,Region,Amount_Raised_USD,Stage,Funded_At
Civico,government,c:61313,GBR,United Kingdom - Other,236000,venture,2010-09-30
Syntaxin,biotech,c:43670,GBR,London,29000000,series-c+,2010-11-11
Sugar Free Media,advertising,c:61390,GBR,Swanage,74584,angel,2010-03-01
Procarta Biosystems,biotech,c:24361,GBR,Colney Lane,1510777,venture,2007-11-12
G-volution,cleantech,c:61499,GBR,Newport. Gwent,644693,venture,2010-11-12
Sirigen,biotech,c:17358,GBR,London,3830000,venture,2010-11-13
Vertical Wind Energy,cleantech,c:61686,GBR,Prestwick,1285623,venture,2010-11-15
RepRegen,biotech,c:61689,GBR,London,1600000,venture,2010-11-16
Brandwatch,analytics,c:30505,GBR,London,993280,angel,2006-05-01
Brandwatch,analytics,c:30505,GBR,London,1239465,angel,2007-12-01
Zemanta,web,c:3651,GBR,London,3000000,series-a,2010-11-11
Vivacta,medical,c:61900,GBR,Sittingbourne,6405539,venture,2010-11-18
picoChip,software,c:20156,GBR,Bath,9000000,other,2010-11-19
myThings,advertising,c:5454,GBR,London,6000000,series-c+,2010-11-23
Xention,biotech,c:62460,GBR,Pampisford,12700000,series-c+,2010-11-24
Aquamarine Power,cleantech,c:62463,GBR,Edinburgh,17400000,venture,2010-11-24
OpenCloud,network_hosting,c:27892,GBR,London,7722766,venture,2010-09-08
Mantis Deposition,nanotech,c:62542,GBR,Thame,4531915,venture,2010-07-07
Pyreos,hardware,c:62549,GBR,Edinburgh,2030000,venture,2010-07-14
ipatter.com,web,c:62598,GBR,London,430753,angel,2009-11-29
ipatter.com,web,c:62598,GBR,London,380516,series-a,2010-04-02
mLED,manufacturing,c:62714,GBR,Glasgow,228090,venture,2010-07-02
Flirtomatic,social,c:25983,GBR,London,,venture,2010-11-24
MirriAd,advertising,c:42706,GBR,London,,venture,2010-11-24
Site Intelligence,software,c:62536,GBR,Oxon,,venture,2010-11-24
O3b Networks,enterprise,c:39799,GBR,Saint John,410000000,venture,2010-11-30
Aframe,enterprise,c:62836,GBR,London,850000,angel,2009-10-01
Aframe,enterprise,c:62836,GBR,London,2000000,series-a,2010-11-01
Adfonic,advertising,c:32661,GBR,United Kingdom - Other,,series-b,2010-08-03
Trampoline Systems,enterprise,c:4011,GBR,London,515662,angel,2010-12-01
Tripbod,travel,c:55062,GBR,Cumbria,,angel,2010-12-01
WhipCar,ecommerce,c:50318,GBR,London,,series-a,2009-01-01
Cambridge Broadband Networks,network_hosting,c:18323,GBR,London,16500000,venture,2010-12-06
Anesco,cleantech,c:63337,GBR,Berkshire,,venture,2010-12-04
citysocializer,social,c:27123,GBR,London,1580000,series-a,2010-12-07
Diverse Energy,cleantech,c:63692,GBR,unknown,3155253,series-a,2010-12-08
Attraction World,travel,c:63839,GBR,Birmingham,10877666,venture,2010-12-09
Cawood Scientific,analytics,c:64022,GBR,London,6289541,venture,2010-12-13
Zoopla,real_estate,c:12900,GBR,London,5005659,venture,2010-12-23
Cordium,consulting,c:64392,GBR,London,,venture,2010-12-11
Provesica,biotech,c:64441,GBR,London,6179090,venture,2010-12-20
Crysalin,biotech,c:64484,GBR,London,2400000,series-a,2011-01-05
Indigo Clothing,ecommerce,c:64553,GBR,London,31209,other,2010-08-01
Bathrooms.com,ecommerce,c:64561,GBR,London,,series-a,2010-10-28
Magiq,software,c:64629,GBR,Newbury,3107303,venture,2010-12-20
ALEXANDALEXA,ecommerce,c:59881,GBR,United Kingdom - Other,2316062,series-a,2010-12-22
SwiftKey,enterprise,c:57256,GBR,London,437233,venture,2010-10-05
Barrett Xplore,network_hosting,c:64702,GBR,Woodstock,10000000,venture,2010-12-22
OpenGamma,software,c:58255,GBR,London,6000000,series-b,2011-01-17
Hantec Markets,finance,c:65099,GBR,London,,venture,2010-10-12
Barrett Xplore,network_hosting,c:64702,GBR,Woodstock,55000000,venture,2010-12-29
Taskmit,web,c:52752,GBR,Sunderland,18316,angel,2010-11-01
Allthetopbananas.com,advertising,c:65342,GBR,Peterborough,858800,angel,2006-11-01
Floxx,social,c:65821,GBR,London,300000,angel,2010-12-01
TagMan,advertising,c:8214,GBR,London,2250000,series-a,2011-01-11
TRData,finance,c:65867,GBR,London,111323,angel,2010-02-01
Orteq,biotech,c:66087,GBR,London,,venture,2011-01-08
Icera,mobile,c:24295,GBR,Bristol,12000000,other,2011-01-12
IMGuest,social,c:66269,GBR,London,,angel,2011-01-01
Liberata,consulting,c:66273,GBR,Cumbria,31700309,venture,2011-01-14
Kognitio,analytics,c:66419,GBR,London,,venture,2011-01-17
Sala International,consulting,c:66627,GBR,Essex,18418001,venture,2011-01-19
FlowJob,other,c:66135,GBR,Belfast,86548,angel,2010-05-01
60mo,software,c:58527,GBR,Edinburgh,1000000,series-a,2011-01-19
Masher,web,c:30960,GBR,London,876693,venture,2011-01-21
ExpoPromoter,web,c:66020,GBR,London,1000000,series-a,2011-01-21
Cruise Compare,travel,c:66881,GBR,Benton,100000,angel,2010-10-01
Spotware Systems / cTrader,software,c:66960,GBR,London,15973200,series-a,2010-04-23
Playcast Media,games_video,c:67108,GBR,London,10000000,series-b,2011-01-25
Microvisk Technologies,medical,c:40957,GBR,Denbighshire,9508949,series-c+,2011-01-26
Molplex,biotech,c:67240,GBR,Newcastle,145621,angel,2010-06-01
Novacem,cleantech,c:67324,GBR,London,2393578,venture,2011-01-27
Valldata Services,nonprofit,c:67410,GBR,Melksham,10351376,venture,2011-01-29
Best Bid,web,c:67498,GBR,Harrogate,100000,private-equity,2010-10-01
EMCAS,finance,c:67629,GBR,Devon,,venture,2011-02-01
Towergate,finance,c:67633,GBR,Kent,322282099,venture,2011-02-01
Rip it Films,games_video,c:67657,GBR,Harrogate,159352,private-equity,2011-11-01
Geckoboard,analytics,c:55086,GBR,London,300000,angel,2011-01-01
CellNovo,medical,c:50644,GBR,London,48268414,series-b,2011-02-04
invideous (company),web,c:68048,GBR,London,,series-a,2010-07-01
GoSquared,analytics,c:16405,GBR,London,,angel,2011-01-01
Saffron Digital,games_video,c:8046,GBR,London,,venture,2008-01-01
Saffron Digital,games_video,c:8046,GBR,London,,venture,2011-02-07
ScraperWiki,analytics,c:68106,GBR,Liverpool,198811,angel,2009-12-01
ipadio,messaging,c:24816,GBR,London,1600000,venture,2011-02-07
Tagorize,web,c:33175,GBR,London,30441,angel,2010-04-01
Tagorize,web,c:33175,GBR,London,154404,angel,2010-12-22
MBA and Company,consulting,c:68236,GBR,London,411780,angel,2010-10-01
CIQUAL,enterprise,c:26794,GBR,Edinburgh,,venture,2011-02-08
Jagex,games_video,c:68214,GBR,London,,venture,2011-02-08
Altacor,biotech,c:68332,GBR,London,3050506,venture,2011-02-09
Phase Eight,fashion,c:68428,GBR,London,,venture,2011-02-07
SocialGO,social,c:12807,GBR,London,2200000,venture,2011-02-10
Siine,mobile,c:68527,GBR,London,,angel,2008-01-01
Siine,mobile,c:68527,GBR,London,879532,angel,2011-02-11
amBX,software,c:68662,GBR,Middlesbrough,1120000,venture,2011-02-14
Songkick,music,c:1103,GBR,London,2000000,venture,2011-02-15
Rated People,web,c:55079,GBR,London,4839403,venture,2011-02-15
VisionScope Technologies,consulting,c:68795,GBR,London,6300000,venture,2011-02-15
Vega-Chi,finance,c:68817,GBR,London,3209407,series-a,2011-02-16
Wonga,web,c:661,GBR,London,117143366,series-c+,2011-02-16
PeoplePerHour.com,web,c:2145,GBR,London,5994980,series-a,2010-12-08
thesocialCV.com,search,c:69386,GBR,London,950000,series-a,2008-01-01
thesocialCV.com,search,c:69386,GBR,London,950000,series-a,2008-01-01
FabriQate,mobile,c:40030,GBR,London,20000,other,2009-08-19
Scoville,web,c:69451,GBR,London,400000,angel,2010-01-01
hurleypalmerflatt,consulting,c:69467,GBR,Glasgow,22621063,venture,2011-02-22
AppSense,enterprise,c:45001,GBR,Warrington,70000000,series-a,2011-02-22
Arated.com,mobile,c:68645,GBR,United Kingdom - Other,4000,angel,2011-02-14
Acunu,analytics,c:69647,GBR,London,1317075,angel,2009-07-01
Acunu,analytics,c:69647,GBR,London,3415208,series-a,2011-01-01
MyBuilder,web,c:21856,GBR,London,,angel,2008-01-24
Skimlinks,advertising,c:2942,GBR,London,,angel,2008-01-01
Seedcamp,finance,c:591,GBR,London,4083600,venture,2010-11-16
CANDDi,analytics,c:43957,GBR,Manchester,162762,angel,2011-03-01
NGenTec,cleantech,c:70466,GBR,Edinburgh,325319,venture,2011-03-05
Qriously,mobile,c:53751,GBR,London,1600000,venture,2011-03-07
Askvisory.com,consulting,c:57032,GBR,London,250000,angel,2009-10-17
onefinestay,travel,c:55121,GBR,London,3700000,series-a,2011-03-08
Turned On Digital,mobile,c:70705,GBR,London,45000,angel,2010-06-01
3POWER ENERGY GROUP,cleantech,c:70990,GBR,Plymouth,50000000,venture,2011-03-11
Ebuzzing,advertising,c:49235,GBR,London,5312000,series-a,2010-12-06
Just-Eat.com,hospitality,c:34397,GBR,London,48000000,series-b,2011-03-16
Activiomics,biotech,c:71246,GBR,London,805000,venture,2011-03-15
rankdesk,web,c:71357,GBR,London,435414,angel,2009-01-05
Lightbox,mobile,c:71371,GBR,London,1200000,angel,2011-02-01
MatsSoft,software,c:71401,GBR,London,4278126,venture,2011-03-17
RocketPlay,games_video,c:6475,GBR,London,2500000,venture,2011-03-18
SilverRail Technologies,travel,c:71535,GBR,London,9000000,series-a,2010-07-21
Tokamak Solutions,biotech,c:71599,GBR,United Kingdom - Other,274903,venture,2011-03-20
The Electrospinning Company,nanotech,c:71602,GBR,Oxon,410737,angel,2011-03-19
Bastion Security Installations,security,c:71605,GBR,Tyne & Wear,645755,venture,2011-03-17
Glamorous Travel,travel,c:71692,GBR,Manchester,163759,venture,2011-03-22
idio,consulting,c:71891,GBR,London,250000,angel,2006-11-01
CertiVox,security,c:44284,GBR,London,1460000,venture,2011-03-28
Cruise Compare,travel,c:66881,GBR,Benton,153195,venture,2011-03-29
Access UK,software,c:72374,GBR,Essex,80157014,venture,2011-03-30
BaseKit Platform,web,c:10794,GBR,London,6500000,venture,2011-03-29
Languagelab.com,education,c:72479,GBR,London,484316,angel,2011-03-17
Palringo,messaging,c:13086,GBR,Cramlington,5164439,series-a,2007-12-01
Palringo,messaging,c:13086,GBR,Cramlington,3901066,series-b,2010-08-01
Phlexglobal,biotech,c:72495,GBR,Buckinghamshire,,venture,2011-03-31
Acacia Pharma,biotech,c:72569,GBR,London,10000000,series-a,2011-03-31
London Television,games_video,c:72632,GBR,United Kingdom - Other,,angel,2011-03-16
Organic Church Today,other,c:72671,GBR,United Kingdom - Other,30000,angel,2009-01-02
Fitfu,software,c:64278,GBR,Hampshire,400000,angel,2011-01-01
borro,finance,c:22421,GBR,London,12123276,venture,2011-04-04
HouseTrip,travel,c:34149,GBR,London,2700000,series-a,2011-04-05
EVIIVO,enterprise,c:73173,GBR,London,48919968,venture,2011-04-07
SPOOTNIC.COM,games_video,c:73184,GBR,London,1000000,angel,2008-01-01
TwentyPeople,enterprise,c:73299,GBR,London,13755,angel,2011-02-01
Clickslide,software,c:73418,GBR,New York,,angel,2010-09-01
Huddlebuy,web,c:73463,GBR,United Kingdom - Other,571741,angel,2011-04-11
WorkSnug,mobile,c:36275,GBR,London,179690,venture,2011-04-11
TeePee Games,games_video,c:73523,GBR,London,500000,angel,2011-04-11
Stylistpick,fashion,c:73486,GBR,London,8000000,series-a,2011-04-12
Outplay Entertainment,games_video,c:73568,GBR,Dundee,,angel,2010-12-23
BookingBug,software,c:14427,GBR,London,350000,angel,2011-04-12
GO Outdoors,ecommerce,c:73806,GBR,Sheffield,45691558,venture,2011-04-14
Entertainment Magpie,music,c:73882,GBR,Cheshire,,venture,2011-04-15
SilverRail Technologies,travel,c:71535,GBR,London,5000000,venture,2011-04-15
Metaforic,software,c:30016,GBR,Glasgow,8000000,series-b,2011-04-18
Media Ingenuity,advertising,c:74062,GBR,London,28587030,venture,2011-04-11
Circassia,biotech,c:37455,GBR,London,98000000,series-c+,2011-04-19
CertiVox,security,c:44284,GBR,London,406905,angel,2011-03-01
SmartKem,enterprise,c:74257,GBR,Saint Asaph,,venture,2011-04-20
A-Gas,cleantech,c:74285,GBR,Bristol,115837967,venture,2011-04-21
Funding Circle,finance,c:43210,GBR,London,4137070,series-a,2011-04-21
Orthogem,biotech,c:74383,GBR,Nottingham,,venture,2011-04-22
Cipher Surgical,medical,c:74390,GBR,Coventry,,venture,2011-04-22
Oxford Nanopore Technologies,nanotech,c:38137,GBR,London,41190892,series-c+,2011-04-26
mBlox,mobile,c:3955,GBR,London,,venture,2011-04-25
Virtual Restaurants,web,c:75076,GBR,Liverpool,,angel,
Enecsys,cleantech,c:26569,GBR,London,41000000,series-b,2011-05-03
Marketinvoice,finance,c:75435,GBR,London,1044163,angel,2010-10-01
ACAL Energy,cleantech,c:30271,GBR,Runcorn,1640570,venture,2011-05-08
Shutl,ecommerce,c:18005,GBR,London,624171,angel,2010-08-01
Shutl,ecommerce,c:18005,GBR,London,1042728,angel,2011-04-01
Adwings,advertising,c:75974,GBR,London,24997,venture,2011-05-01
We R Interactive,games_video,c:51972,GBR,London,5000000,series-b,2011-05-13
Breathing Buildings,cleantech,c:76876,GBR,London,1788171,series-a,2009-07-09
Plasticell,biotech,c:44222,GBR,London,5566500,venture,2011-01-31
Q Chip,biotech,c:49721,GBR,Cardiff,6000000,series-c+,2011-05-20
Site Intelligence,software,c:62536,GBR,Oxon,7000000,venture,2011-05-20
Care and Share Associates,enterprise,c:76967,GBR,Tyne & Wear,324657,venture,2011-05-20
Gourmet Origins,ecommerce,c:72486,GBR,London,55000,angel,2011-04-01
MyMemory.com,ecommerce,c:77118,GBR,Jersey CI,2912424,venture,2010-06-01
Abcodia,biotech,c:77411,GBR,London,1622348,venture,2011-05-25
Eco Market,ecommerce,c:77478,GBR,London,39552,venture,2010-10-01
Lumora,biotech,c:77513,GBR,Ely,2446978,series-b,2011-05-26
Adlibrium Inc,mobile,c:77637,GBR,London,1500000,venture,
Shield Therapeutics,biotech,c:77975,GBR,Weybridge,11814560,series-a,2011-06-01
Brandwatch,analytics,c:30505,GBR,London,1500000,series-a,2010-11-01
Karmarama,public_relations,c:78288,GBR,London,,venture,2011-06-06
EDITD,analytics,c:56407,GBR,London,1600000,series-a,2011-06-07
skillsbite.com,other,c:78478,GBR,Newbury,120000,venture,
Poll Me Ltd,mobile,c:78504,GBR,Middlesbrough,114924,series-a,2011-06-07
Bildero,software,c:78573,GBR,London,250000,angel,
Pusher,enterprise,c:66016,GBR,London,1000000,angel,2011-06-09
Efficient Cloud,network_hosting,c:74771,GBR,London,141410,angel,2011-04-01
Tribesports,social,c:54323,GBR,Shoreditch,400000,venture,2011-06-10
ACAL Energy,cleantech,c:30271,GBR,Runcorn,9910333,venture,2011-06-15
StrangeLogic,advertising,c:78646,GBR,Hainault,,series-a,2011-06-14
Bluefields,sports,c:60653,GBR,Smithfields,161853,angel,2011-06-20
Camiloo,software,c:79318,GBR,Salford,81232,angel,2011-06-15
Igloo Vision,games_video,c:79392,GBR,Shropshire,410424,venture,2011-06-16
Stewart Group Holdings,hardware,c:79400,GBR,London,19314064,venture,2011-06-16
Blueleaf,finance,c:52520,GBR,Tattenhall,,angel,2010-12-23
VibeDeck,music,c:79594,GBR,London,2000000,series-a,2011-06-20
Eagle Eye Solutions,web,c:79585,GBR,London,2427800,series-a,2011-06-20
Moonfruit,design,c:26418,GBR,London,,angel,2011-03-01
Moonfruit,design,c:26418,GBR,London,,angel,2011-03-01
Shopow,ecommerce,c:72596,GBR,Manchester,1400000,angel,2010-04-12
Shazam Entertainment,games_video,c:26023,GBR,London,32000000,venture,2011-06-22
Acuitas Medical,medical,c:60477,GBR,Wales,,venture,2011-06-22
Crescent Diagnostics,medical,c:79974,GBR,London,2159550,series-a,2011-06-22
Coupoplaces,web,c:79736,GBR,London,15000,angel,2011-06-20
CloudApps,enterprise,c:80716,GBR,Middlesex,,venture,2011-06-29
Neul,network_hosting,c:80718,GBR,Milton Road,12800000,venture,2011-06-29
Driver Hire,transportation,c:80721,GBR,Bradford,,venture,2011-06-29
Gada Group,medical,c:80864,GBR,London,,venture,2011-07-01
Ignite100,finance,c:80912,GBR,Newcastle,1600884,series-a,2011-07-01
Mopapp,analytics,c:53137,GBR,London,360150,angel,2010-01-01
Mopapp,analytics,c:53137,GBR,London,70705,angel,2011-04-01
Vantia Therapeutics,biotech,c:81307,GBR,Chilworth,6500000,series-b,2011-07-06
Prosonix,biotech,c:81453,GBR,London,18240510,series-b,2011-07-06
Pharminox,biotech,c:81568,GBR,Nottingham,2391738,venture,2011-07-08
Find Invest Grow (FIG),enterprise,c:33696,GBR,London,384212,angel,2011-07-01
Anvil  Semiconductors,semiconductor,c:81681,GBR,Allesley,239174,venture,2011-07-09
Oxyntix,other,c:81720,GBR,London,1596003,venture,2011-07-11
DataSift,analytics,c:57258,GBR,London,6000000,series-a,2011-07-11
FabriQate,mobile,c:40030,GBR,London,,other,2008-08-01
Rise Art,design,c:81868,GBR,London,,angel,2010-01-01
twiDAQ,games_video,c:81909,GBR,Bath,48027,angel,2011-07-01
TopCat Research,biotech,c:82226,GBR,Gwynedd,80606,venture,2011-07-14
Autology World,education,c:82329,GBR,Daresbury,1063973,venture,2011-07-15
Tigerspike,enterprise,c:70860,GBR,London,11000000,venture,2011-07-18
Applied Superconductor,semiconductor,c:82616,GBR,Northumberland,5933707,series-a,2011-06-17
Beepl,news,c:80240,GBR,London,400000,angel,2011-07-20
Sazneo,messaging,c:82732,GBR,London,150000,angel,2010-11-30
Sazneo,messaging,c:82732,GBR,London,200000,angel,2011-07-13
Stanmore Implants Worldwide,biotech,c:59770,GBR,London,6452961,venture,2011-07-20
Atlas Genetics,biotech,c:82786,GBR,Bristol,27184390,series-b,2011-07-18
Oxford Photovoltaics,cleantech,c:82875,GBR,Yarnton,1052043,venture,2011-07-21
KickSport,ecommerce,c:82879,GBR,Cambridgeshire,1375748,venture,2011-07-21
Bubble & Balm,manufacturing,c:82909,GBR,Leamington Spa,120993,venture,2011-07-20
Adzuna,search,c:66239,GBR,London,478511,angel,2011-07-13
Workbooks,software,c:55765,GBR,Berkshire,2282474,series-a,2011-07-22
PlayMob,games_video,c:83184,GBR,London,20962,angel,2009-06-05
PlayMob,games_video,c:83184,GBR,London,200525,angel,2011-04-01
blinkbox music,music,c:1849,GBR,London,,venture,2011-07-26
RedKite Financial Markets,finance,c:83304,GBR,London,,series-a,2011-07-26
Vickers Electronics,hardware,c:83561,GBR,Manchester,11748713,venture,2011-07-28
Azullo,advertising,c:45742,GBR,Lancaster,,angel,2011-08-17
Publicate,web,c:80690,GBR,unknown,194530,angel,2011-09-01
Qubit,analytics,c:83927,GBR,London,1350000,angel,2010-10-01
PneumaCare,biotech,c:54688,GBR,London,3250746,venture,2011-08-02
Hungry Local,web,c:84114,GBR,United Kingdom - Other,80571,angel,2011-02-01
FinanceAcar,finance,c:43942,GBR,London,,series-a,2011-08-03
Stabilitech,biotech,c:84357,GBR,London,3500000,series-c+,2011-08-06
Bagel Nash,hospitality,c:84359,GBR,Leeds,,venture,2011-08-05
Scour Prevention,manufacturing,c:84367,GBR,Suffolk,570077,venture,2011-08-05
CamStent,medical,c:84369,GBR,London,570077,angel,2011-08-05
Nexeon,hardware,c:84373,GBR,London,65151602,venture,2011-08-05
Movirtu,mobile,c:13924,GBR,London,5500000,series-a,2010-11-11
wireWAX,photo_video,c:36350,GBR,London,,venture,2011-08-05
Teez.mobi,advertising,c:84454,GBR,London,28176,angel,2011-06-16
Alchemy Pharmatech Ltd.,medical,c:84562,GBR,Lancashire,81838,venture,2011-08-08
Bluwan,network_hosting,c:60502,GBR,London,3272210,series-b,2009-07-24
Audacious,web,c:67904,GBR,United Kingdom - Other,163406,venture,2011-08-09
StackBlaze,network_hosting,c:84807,GBR,Hove,54994,angel,2011-05-01
LOOKK,fashion,c:42452,GBR,London,,venture,2011-08-11
We R Interactive,games_video,c:51972,GBR,London,,venture,2011-08-15
WRG Creative Communication,messaging,c:85195,GBR,London,19579019,venture,2011-08-15
Fantasy Shopper,fashion,c:85223,GBR,Exeter,263271,angel,2010-12-09
Decibel Music Systems,music,c:40968,GBR,London,,venture,2011-08-18
AssayMetrics,biotech,c:85516,GBR,Cardiff,,series-b,2011-08-18
Design LED Products,hardware,c:49767,GBR,Livingston,1056979,venture,2011-08-19
Lumicity,cleantech,c:85589,GBR,London,3301826,venture,2011-08-23
Pressglue,news,c:85617,GBR,London,185312,angel,2011-02-01
Flubit Limited,ecommerce,c:85204,GBR,London,50000,angel,2011-04-01
Flubit Limited,ecommerce,c:85204,GBR,London,950000,angel,2011-05-01
Autifony Therapeutics,biotech,c:85766,GBR,London,8248727,venture,2011-08-22
KalVista Pharmaceuticals,biotech,c:85794,GBR,London,13207306,series-a,2011-08-23
Power Vision,hardware,c:85865,GBR,United Kingdom - Other,825457,venture,2011-08-23
Kantox,finance,c:83037,GBR,London,217320,angel,2011-07-01
Gekko Technology,manufacturing,c:86006,GBR,Kenilworth,834798,venture,2011-08-25
eVigilo,messaging,c:86008,GBR,London,3000000,series-a,2011-08-25
MISSION Therapeutics,biotech,c:86077,GBR,London,10000000,venture,2011-08-25
Med ePad,mobile,c:86590,GBR,Liverpool Science Park,81884,venture,2011-08-29
Hailo,mobile,c:82353,GBR,London,3000000,series-a,2011-04-01
Centrix Software,software,c:64749,GBR,Newbury,10000000,venture,2011-08-30
Ebuzzing,advertising,c:49235,GBR,London,25000000,series-b,2011-08-31
Big Game Hunters,ecommerce,c:89750,GBR,London,391821,other,2007-04-01
Big Game Hunters,ecommerce,c:89750,GBR,London,443335,other,2004-05-01
Get Fractal,messaging,c:89931,GBR,London,71425,angel,2011-09-01
Lanyrd,web,c:62656,GBR,United Kingdom - Other,1400000,angel,2011-09-06
Ambitious Minds,education,c:100756,GBR,Liverpool,559522,venture,2011-09-07
